Day          , 00   ,01 ,02 ,03 ,04 ,05 ,06 ,07 ,08 ,09 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,26.8 ,20 ,21 ,22 ,23
Mon          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Tue          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Wed          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Thu          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Fri          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Sat          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Sun          , 26.8   ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8 ,26.8
Daily Charge ,120
