Day          , 00   ,01 ,02 ,03 ,04 ,05 ,06 ,07 ,08 ,09 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,21.7 ,20 ,21 ,22 ,23
Mon          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Tue          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Wed          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Thu          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Fri          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Sat          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Sun          , 21.7   ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7 ,21.7
Daily Charge ,230
